amphoe_id;id;th_name;en_name;zipcode_main;zipcode_all;zipcode_remark;
4508;450807;หนองตาไก้;Nong Ta Kai;45230;45230;;
4508;450808;ดอนโอง;Don Ong;45230;45230;;
4508;450809;โพธิ์ศรี;Pho Si;45230;45230;;
4509;450901;หนองพอก;Nong Phok;45210;45210;;
4509;450902;บึงงาม;Bueng Ngam;45210;45210;;
4509;450903;ภูเขาทอง;Phukhao Thong;45210;45210;;
4509;450904;กกโพธิ์;Kok Pho;45210;45210;;
4509;450905;โคกสว่าง;Khok Sawang;45210;45210;;
4509;450906;หนองขุ่นใหญ่;Nong Khun Yai;45210;45210;;
4509;450907;รอบเมือง;Rop Mueang;45210;45210;;
4509;450908;ผาน้ำย้อย;Pha Nam Yoi;45210;45210;;
4509;450909;ท่าสีดา;Tha Sida;45210;45210;;
4510;451001;กลาง;Klang;45120;45120;;
4510;451002;นางาม;Na Ngam;45120;45120;;
4510;451003;เมืองไพร;Mueang Phrai;45120;45120;;
4510;451004;นาแซง;Na Saeng;45120;45120;;
4510;451005;นาเมือง;Na Mueang;45120;45120;;
4510;451006;วังหลวง;wang Luang;45120;45120;;
4510;451007;ท่าม่วง;Tha Muang;45120;45120;;
4510;451008;ขวาว;Khwao;45120;45120;;
4510;451009;โพธิ์ทอง;Pho Thong;45120;45120;;
4510;451010;ภูเงิน;Phu Ngoen;45120;45120;;
4510;451011;เกาะแก้ว;Ko Kaeo;45120;45120;;
4510;451012;นาเลิง;Na Loeng;45120;45120;;
4510;451013;เหล่าน้อย;Lao Noi;45120;45120;;
4510;451014;ศรีวิลัย;Si Wilai;45120;45120;;
4510;451015;หนองหลวง;Nong Luang;45120;45120;;
4510;451016;พรสวรรค์;Phon Sawan;45120;45120;;
4510;451017;ขวัญเมือง;Khwan Mueang;45120;45120;;
4510;451018;บึงเกลือ;Bueng Kluea;45120;45120;;
4511;451101;สระคู;Sa Khu;45130;45130;;
4511;451102;ดอกไม้;Dok Mai;45130;45130;;
4511;451103;นาใหญ่;Na Yai;45130;45130;;
4511;451104;หินกอง;Hin Kong;45130;45130;;
4511;451105;เมืองทุ่ง;Mueang Thung;45130;45130;;
4511;451106;หัวโทน;Hua Thon;45130;45130;;
4511;451107;บ่อพันขัน;Bo Phan Khan;45130;45130;;
4511;451108;ทุ่งหลวง;Thung Luang;45130;45130;;
4511;451109;หัวช้าง;Hua Chang;45130;45130;;
4511;451110;น้ำคำ;Nam Kham;45130;45130;;
4511;451111;ห้วยหินลาด;Huai Hin Lat;45130;45130;;
4511;451112;ช้างเผือก;Chang Phueak;45130;45130;;
4511;451113;ทุ่งกุลา;Thung Kula;45130;45130;;
4511;451114;ทุ่งศรีเมือง;Thung Si Mueang;45130;45130;;
4511;451115;จำปาขัน;Champa Khan;45130;45130;;
4512;451201;หนองผือ;Nong Phue;45220;45220;;
4512;451202;หนองหิน;Nong Hin;45220;45220;;
4512;451203;คูเมือง;Khu Mueang;45220;45220;;
4512;451204;กกกุง;Kok Kung;45220;45220;;
4512;451205;เมืองสรวง;Mueang Suang;45220;45220;;
4513;451301;โพนทราย;Phon Sai;45240;45240;;
4513;451302;สามขา;Sam Kha;45240;45240;;
4513;451303;ศรีสว่าง;Si Sawang;45240;45240;;
4513;451304;ยางคำ;Yang Kham;45240;45240;;
4513;451305;ท่าหาดยาว;Tha Hat Yao;45240;45240;;
4514;451401;อาจสามารถ;At Samat;45160;45160;;
4514;451402;โพนเมือง;Phon Mueang;45160;45160;;
4514;451403;บ้านแจ้ง;Ban Chaeng;45160;45160;;
4514;451404;หน่อม;Nom;45160;45160;;
4514;451405;หนองหมื่นถ่าน;Nong Muen Than;45160;45160;;
4514;451406;หนองขาม;Nong Kham;45160;45160;;
4514;451407;โหรา;Hora;45160;45160;;
4514;451408;หนองบัว;Nong Bua;45160;45160;;
4514;451409;ขี้เหล็ก;Khilek;45160;45160;;
4514;451410;บ้านดู่;Ban Du;45160;45160;;
4515;451501;เมยวดี;Moei Wadi;45250;45250;;
4515;451502;ชุมพร;Chumphon;45250;45250;;
4515;451503;บุ่งเลิศ;Bung Loet;45250;45250;;
4515;451504;ชมสะอาด;Chom Sa-at;45250;45250;;
4516;451601;โพธิ์ทอง;Pho Thong;45000;45000;;
4516;451602;ศรีสมเด็จ;Si Somdet;45000;45000;;
4516;451603;เมืองเปลือย;Mueang Plueai;45000;45000;;
4516;451604;หนองใหญ่;Nong Yai;45000;45000;;
4516;451605;สวนจิก;Suan Chik;45280;45280;;
4516;451606;โพธิ์สัย;Pho Sai;45280;45280;;
4516;451607;หนองแวงควง;Nong Waeng Khuang;45000;45000;;
4516;451608;บ้านบาก;Ban Bak;45000;45000;;
4517;451701;ดินดำ;Din Dam;45000;45000;;
4517;451702;ปาฝา;Pa Fa;45000;45000;;
4517;451703;ม่วงลาด;Muang Lat;45000;45000;;
4517;451704;จังหาร;Changhan;45000;45000;;
4517;451705;ดงสิงห์;Dong Sing;45000;45000;;
4517;451706;ยางใหญ่;Yang Yai;45000;45000;;
4517;451707;ผักแว่น;Phak Waen;45000;45000;;
4517;451708;แสนชาติ;Saen Chat;45000;45000;;
4518;451801;เชียงขวัญ;Chiang Khwan;45000;45000;;
4518;451802;พลับพลา;Phlapphla;45170;45170;;
4518;451803;พระธาตุ;Phra That;45000;45000;;
4518;451804;พระเจ้า;Phra Chao;45000;45000;;
4518;451805;หมูม้น;Mu Mon;45170;45170;;
4518;451806;บ้านเขือง;Ban Khueang;45000;45000;;
4519;451901;หนองฮี;Nong Hi;45140;45140;;
4519;451902;สาวแห;Sao Hae;45140;45140;;
4519;451903;ดูกอึ่ง;Duk Ueng;45140;45140;;
4519;451904;เด่นราษฎร์;Den Rat;45140;45140;;
4520;452001;ทุ่งเขาหลวง;Thung Khao Luang;45170;45170;;
4520;452002;เทอดไทย;Thoet Thai;45170;45170;;
4520;452003;บึงงาม;Bueng Ngam;45170;45170;;
4520;452004;มะบ้า;Maba;45170;45170;;
4520;452005;เหล่า;Lao;45170;45170;;
4601;460101;กาฬสินธุ์;Kalasin;46000;46000;;
4601;460102;เหนือ;Nuea;46000;46000;;
4601;460103;หลุบ;Lup;46000;46000;;
4601;460104;ไผ่;Phai;46000;46000;;
4601;460105;ลำปาว;Lam Pao;46000;46000;;
4601;460106;ลำพาน;Lam Phan;46000;46000;;
4601;460107;เชียงเครือ;Chiang Khruea;46000;46000;;
4601;460108;บึงวิชัย;Bueng Wichai;46000;46000;;
4601;460109;ห้วยโพธิ์;Huai Pho;46000;46000;;
4601;460111;ภูปอ;Phu Po;46000;46000;;
4601;460113;ภูดิน;Phu Din;46000;46000;;
4601;460115;หนองกุง;Nong Kung;46000;46000;;
4601;460116;กลางหมื่น;Klang Muen;46000;46000;;
4601;460117;ขมิ้น;Khamin;46000;46000;;
4601;460119;โพนทอง;Phon Thong;46000;46000;;
4601;460120;นาจารย์;Na Chan;46000;46000;;
4601;460121;ลำคลอง;Lam Khlong;46000;46000;;
4602;460201;นามน;Na Mon;46230;46230;;
4602;460202;ยอดแกง;Yot Kaeng;46230;46230;;
4602;460203;สงเปลือย;Song Plueai;46230;46230;;
4602;460204;หลักเหลี่ยม;Lak Liam;46230;46230;;
4602;460205;หนองบัว;Nong Bua;46230;46230;;
4603;460301;กมลาไสย;Kamalasai;46130;46130;;
4603;460302;หลักเมือง;Lak Mueang;46130;46130;;
4603;460303;โพนงาม;Phon Ngam;46130;46130;;
4603;460304;ดงลิง;Dong Ling;46130;46130;;
4603;460305;ธัญญา;Thanya;46130;46130;;
4603;460308;หนองแปน;Nong Paen;46130;46130;;
4603;460310;เจ้าท่า;Chao Tha;46130;46130;;
4603;460311;โคกสมบูรณ์;Khok Sombun;46130;46130;;
4604;460401;ร่องคำ;Rong Kham;46210;46210;;
4604;460402;สามัคคี;Samakkhi;46210;46210;;
4604;460403;เหล่าอ้อย;Lao Oi;46210;46210;;
4605;460501;บัวขาว;Bua Khao;46110;46110;;
4605;460502;แจนแลน;Chaen Laen;46110;46110;;
4605;460503;เหล่าใหญ่;Lao Yai;46110;46110;;
4605;460504;จุมจัง;Chum Chang;46110;46110;;
4605;460505;เหล่าไฮงาม;Lao Hai Ngam;46110;46110;;
4605;460506;กุดหว้า;Kut Wa;46110;46110;;
4605;460507;สามขา;Sam Kha;46110;46110;;
4605;460508;นาขาม;Na Kham;46110;46110;;
4605;460509;หนองห้าง;Nong Hang;46110;46110;;
4605;460510;นาโก;Na Ko;46110;46110;;
4605;460511;สมสะอาด;Som Sa-at;46110;46110;;
4605;460512;กุดค้าว;Kut Khao;46110;46110;;
4606;460601;คุ้มเก่า;Khum Kao;46160;46160;;
4606;460602;สงเปลือย;Song Plueai;46160;46160;;
4606;460603;หนองผือ;Nong Phue;46160;46160;;
4606;460606;กุดสิมคุ้มใหม่;Kut Sim Khum Mai;46160;46160;;
4606;460608;สระพังทอง;Sa Phang Thong;46160;46160;;
4606;460611;กุดปลาค้าว;Kut Pla Khao;46160;46160;;
4607;460701;ยางตลาด;Yang Talat;46120;46120;;
4607;460702;หัวงัว;Hua Ngua;46120;46120;;
4607;460703;อุ่มเม่า;Um Mao;46120;46120;;
4607;460704;บัวบาน;Bua Ban;46120;46120;;
4607;460705;เว่อ;Woe;46120;46120;;
4607;460706;อิตื้อ;Itue;46120;46120;;
4607;460707;หัวนาคำ;Hua Na Kham;46120;46120;;
4607;460708;หนองอิเฒ่า;Nong I Thao;46120;46120;;
4607;460709;ดอนสมบูรณ์;Don Sombun;46120;46120;;
4607;460710;นาเชือก;Na Chueak;46120;46120;;
4607;460711;คลองขาม;Khlong Kham;46120;46120;;
4607;460712;เขาพระนอน;Khao Phra Non;46120;46120;;
4607;460713;นาดี;Na Di;46120;46120;;
4607;460714;โนนสูง;Non Sung;46120;46120;;
4607;460715;หนองตอกแป้น;Nong Tok Paen;46120;46120;;
4608;460801;ห้วยเม็ก;Huai Mek;46170;46170;;
4608;460802;คำใหญ่;Kham Yai;46170;46170;;
4608;460803;กุดโดน;Kut Don;46170;46170;;
4608;460804;บึงนาเรียง;Bueng Na Riang;46170;46170;;
4608;460805;หัวหิน;Hua Hin;46170;46170;;
4608;460806;พิมูล;Phimun;46170;46170;;
4608;460807;คำเหมือดแก้ว;Kham Mueat Kaeo;46170;46170;;
4608;460808;โนนสะอาด;Non Sa-at;46170;46170;;
4608;460809;ทรายทอง;Sai Thong;46170;46170;;
4609;460901;ภูสิงห์;Phu Sing;46140;46140;;
4609;460902;สหัสขันธ์;Sahatsakhan;46140;46140;;
4609;460903;นามะเขือ;Na Makhuea;46140;46140;;
4609;460904;โนนศิลา;Non Sila;46140;46140;;
4609;460905;นิคม;Nikhom;46140;46140;;
4609;460906;โนนแหลมทอง;Non Laem Thong;46140;46140;;
4609;460907;โนนบุรี;Non Buri;46140;46140;;
4609;460908;โนนน้ำเกลี้ยง;Non Nam Kliang;46140;46140;;
4610;461001;ทุ่งคลอง;Thung Khlong;46180;46180;;
4610;461002;โพน;Phon;46180;46180;;
4610;461005;ดินจี่;Din Chi;46180;46180;;
4610;461006;นาบอน;Na Bon;46180;46180;;
4610;461007;นาทัน;Na Than;46180;46180;;
4610;461009;เนินยาง;Noen Yang;46180;46180;;
4611;461101;ท่าคันโท;Tha Khantho;46190;46190;;
4611;461102;กุงเก่า;Kung Kao;46190;46190;;
4611;461103;ยางอู้ม;Yang Um;46190;46190;;
4611;461104;กุดจิก;Kut Chik;46190;46190;;
4611;461105;นาตาล;Na Tan;46190;46190;;
4611;461106;ดงสมบูรณ์;Dong Sombun;46190;46190;;
4612;461201;หนองกุงศรี;Nong Kung Si;46220;46220;;
4612;461202;หนองบัว;Nong Bua;46220;46220;;
4612;461203;โคกเครือ;Khok Khruea;46220;46220;;
4612;461204;หนองสรวง;Nong Suang;46220;46220;;
4612;461205;เสาเล้า;Sao Lao;46220;46220;;
4612;461206;หนองใหญ่;Nong Yai;46220;46220;;
4612;461207;ดงมูล;Dong Mun;46220;46220;;
4612;461208;ลำหนองแสน;Lam Nong Saen;46220;46220;;
4612;461209;หนองหิน;Nong Hin;46220;46220;;
4613;461301;สมเด็จ;Somdet;46150;46150;;
4613;461302;หนองแวง;Nong Waeng;46150;46150;;
4613;461303;แซงบาดาล;Saeng Badan;46150;46150;;
4613;461304;มหาไชย;Maha Chai;46150;46150;;
4613;461305;หมูม่น;Mu Mon;46150;46150;;
4613;461306;ผาเสวย;Pha Sawoei;46150;46150;;
4613;461307;ศรีสมเด็จ;Si Somdet;46150;46150;;
4613;461308;ลำห้วยหลัว;Lam Huai Lua;46150;46150;;
4614;461401;คำบง;Kham Bong;46240;46240;;
4614;461402;ไค้นุ่น;Khai Nun;46240;46240;;
4614;461403;นิคมห้วยผึ้ง;Nikhom Huai Phueng;46240;46240;;
4614;461404;หนองอีบุตร;Nong I But;46240;46240;;
4615;461501;สำราญ;Samran;46180;46180;;
4615;461502;สำราญใต้;Samran Tai;46180;46180;;
4615;461503;คำสร้างเที่ยง;Kham Sang Thiang;46180;46180;;
4615;461504;หนองช้าง;Nong Chang;46180;46180;;
4616;461601;นาคู;Na Khu;46160;46160;;
4616;461602;สายนาวัง;Sai Na Wang;46160;46160;;
4616;461603;โนนนาจาน;Non Na Chan;46160;46160;;
4616;461604;บ่อแก้ว;Bo Kaeo;46160;46160;;
4616;461605;ภูแล่นช้าง;Phu Laen Chang;46160;46160;;
4617;461701;ดอนจาน;Don Chan;46000;46000;;
4617;461702;สะอาดไชยศรี;Sa-at Chai Si;46000;46000;;
4617;461703;ดงพยุง;Dong Phayung;46000;46000;;
4617;461704;ม่วงนา;Muang Na;46000;46000;;
4617;461705;นาจำปา;Na Champa;46000;46000;;
