TambonID;TambonThaiShort;TambonEngShort;PostCodeMain;PostCodeAll;PostalCodeRemark;DistrictID;DistrictThaiShort;DistrictEngShort;ProvinceID;ProvinceThai;ProvinceEng;ภูมิภาคอย่างเป็นทางการ
470101;ธาตุเชิงชุม;That Choeng Chum;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470102;ขมิ้น;Khamin;47220;47220;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470103;งิ้วด่อน;Ngio Don;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470104;โนนหอม;Non Hom;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470106;เชียงเครือ;Chiang Khruea;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470107;ท่าแร่;Tha Rae;47230;47230;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470109;ม่วงลาย;Muang Lai;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470111;ดงชน;Dong Chon;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470112;ห้วยยาง;Huai Yang;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470113;พังขว้าง;Phang Khwang;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470115;ดงมะไฟ;Dong Mafai;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470116;ธาตุนาเวง;That Na Weng;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470117;เหล่าปอแดง;Lao Po Daeng;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470118;หนองลาด;Nong Lat;47220;47220;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470120;ฮางโฮง;Hang Hong;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470121;โคกก่อง;Khok Kong;47000;47000;;4701;เมืองสกลนคร;Mueang Sakon Nakhon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470201;กุสุมาลย์;Kusuman;47210;47210;;4702;กุสุมาลย์;Kusuman;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470202;นาโพธิ์;Na Pho;47210;47210;;4702;กุสุมาลย์;Kusuman;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470203;นาเพียง;Na Phiang;47230;47230;;4702;กุสุมาลย์;Kusuman;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470204;โพธิไพศาล;Phothiphaisan;47210;47210;;4702;กุสุมาลย์;Kusuman;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470205;อุ่มจาน;Um Chan;47230;47230;;4702;กุสุมาลย์;Kusuman;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470301;กุดบาก;Kut Bak;47180;47180;;4703;กุดบาก;Kut Bak;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470303;นาม่อง;Na Mong;47180;47180;;4703;กุดบาก;Kut Bak;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470305;กุดไห;Kut Hai;47180;47180;;4703;กุดบาก;Kut Bak;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470401;พรรณา;Phanna;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470402;วังยาง;Wang Yang;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470403;พอกน้อย;Phok Noi;47220;47220;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470404;นาหัวบ่อ;Na Hua Bo;47220;47220;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470405;ไร่;Rai;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470406;ช้างมิ่ง;Chang Ming;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470407;นาใน;Na Nai;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470408;สว่าง;Sawang;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470409;บะฮี;Ba Hi;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470410;เชิงชุม;Choeng Chum;47130;47130;;4704;พรรณานิคม;Phanna Nikhom;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470501;พังโคน;Phang Khon;47160;47160;;4705;พังโคน;Phang Khon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470502;ม่วงไข่;Muang Khai;47160;47160;;4705;พังโคน;Phang Khon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470503;แร่;Rae;47160;47160;;4705;พังโคน;Phang Khon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470504;ไฮหย่อง;Hai Yong;47160;47160;;4705;พังโคน;Phang Khon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470505;ต้นผึ้ง;Ton Phueng;47160;47160;;4705;พังโคน;Phang Khon;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470601;วาริชภูมิ;Waritchaphum;47150;47150;;4706;วาริชภูมิ;Waritchaphum;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470602;ปลาโหล;Pla Lo;47150;47150;;4706;วาริชภูมิ;Waritchaphum;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470603;หนองลาด;Nong Lat;47150;47150;;4706;วาริชภูมิ;Waritchaphum;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470604;คำบ่อ;Kham Bo;47150;47150;;4706;วาริชภูมิ;Waritchaphum;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470605;ค้อเขียว;Kho Khiao;47150;47150;;4706;วาริชภูมิ;Waritchaphum;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470701;นิคมน้ำอูน;Nikhom Nam Un;47270;47270;;4707;นิคมน้ำอูน;Nikhom Nam Un;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470702;หนองปลิง;Nong Pling;47270;47270;;4707;นิคมน้ำอูน;Nikhom Nam Un;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470703;หนองบัว;Nong Bua;47270;47270;;4707;นิคมน้ำอูน;Nikhom Nam Un;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470704;สุวรรณคาม;Suwannakham;47270;47270;;4707;นิคมน้ำอูน;Nikhom Nam Un;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470801;วานรนิวาส;Wanon Niwat;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470802;เดื่อศรีคันไชย;Duea Si Khan Chai;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470803;ขัวก่าย;Khua Kai;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470804;หนองสนม;Nong Sanom;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470805;คูสะคาม;Khu Sakham;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470806;ธาตุ;That;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470807;หนองแวง;Nong Waeng;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470808;ศรีวิชัย;Si Wichai;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470809;นาซอ;Na So;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470810;อินทร์แปลง;In Plaeng;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470811;นาคำ;Na Kham;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470812;คอนสวรรค์;Khon Sawan;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470813;กุดเรือคำ;Kut Ruea Kham;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470814;หนองแวงใต้;Nong Waeng Tai;47120;47120;;4708;วานรนิวาส;Wanon Niwat;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470901;คำตากล้า;Kham Ta Kla;47250;47250;;4709;คำตากล้า;Kham Ta Kla;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470902;หนองบัวสิม;Nong Bua Sim;47250;47250;;4709;คำตากล้า;Kham Ta Kla;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470903;นาแต้;Na Tae;47250;47250;;4709;คำตากล้า;Kham Ta Kla;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
470904;แพด;Phaet;47250;47250;;4709;คำตากล้า;Kham Ta Kla;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471001;ม่วง;Muang;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471002;มาย;Mai;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471003;ดงหม้อทอง;Dong Mo Thong;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471004;ดงเหนือ;Dong Nuea;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471005;ดงหม้อทองใต้;Dong Mo Thong Tai;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471006;ห้วยหลัว;Huai Lua;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471007;โนนสะอาด;Non Sa-at;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471008;หนองกวั่ง;Nong Kwang;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471009;บ่อแก้ว;Bo Kaeo;47140;47140;;4710;บ้านม่วง;Ban Muang;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471101;อากาศ;Akat;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471102;โพนแพง;Phon Phaeng;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471103;วาใหญ่;Wa Yai;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471104;โพนงาม;Phon Ngam;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471105;ท่าก้อน;Tha Kon;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471106;นาฮี;Na Hi;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471107;บะหว้า;Ba Wa;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471108;สามัคคีพัฒนา;Samakkhi Phatthana;47170;47170;;4711;อากาศอำนวย;Akat Amnuai;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471201;สว่างแดนดิน;Sawang Daen Din;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471203;คำสะอาด;Kham Sa-at;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471204;บ้านต้าย;Ban Tai;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471206;บงเหนือ;Bong Nuea;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471207;โพนสูง;Phon Sung;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471208;โคกสี;Khok Si;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471210;หนองหลวง;Nong Luang;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471211;บงใต้;Bong Tai;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471212;ค้อใต้;Kho Tai;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471213;พันนา;Phan Na;47240;47240;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471214;แวง;Waeng;47240;47240;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471215;ทรายมูล;Sai Mun;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471216;ตาลโกน;Tan Kon;47240;47240;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471217;ตาลเนิ้ง;Tan Noeng;47240;47240;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471220;ธาตุทอง;That Thong;47240;47240;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471221;บ้านถ่อน;Ban Thon;47110;47110;;4712;สว่างแดนดิน;Sawang Daen Din;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471301;ส่องดาว;Song Dao;47190;47190;;4713;ส่องดาว;Song Dao;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471302;ท่าศิลา;Tha Sila;47190;47190;;4713;ส่องดาว;Song Dao;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471303;วัฒนา;Watthana;47190;47190;;4713;ส่องดาว;Song Dao;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471304;ปทุมวาปี;Pathum Wapi;47190;47190;;4713;ส่องดาว;Song Dao;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471401;เต่างอย;Tao Ngoi;47260;47260;;4714;เต่างอย;Tao Ngoi;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471402;บึงทวาย;Bueng Thawai;47260;47260;;4714;เต่างอย;Tao Ngoi;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471403;นาตาล;Na Tan;47260;47260;;4714;เต่างอย;Tao Ngoi;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471404;จันทร์เพ็ญ;Chan Phen;47260;47260;;4714;เต่างอย;Tao Ngoi;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471501;ตองโขบ;Tong Khop;47280;47280;;4715;โคกศรีสุพรรณ;Khok Si Suphan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471502;เหล่าโพนค้อ;Lao Phon Kho;47280;47280;;4715;โคกศรีสุพรรณ;Khok Si Suphan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471503;ด่านม่วงคำ;Dan Muang Kham;47280;47280;;4715;โคกศรีสุพรรณ;Khok Si Suphan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471504;แมดนาท่ม;Maet Na Thom;47280;47280;;4715;โคกศรีสุพรรณ;Khok Si Suphan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471601;บ้านเหล่า;Ban Lao;47290;47290;;4716;เจริญศิลป์;Charoen Sin;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471602;เจริญศิลป์;Charoen Sin;47290;47290;;4716;เจริญศิลป์;Charoen Sin;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471603;ทุ่งแก;Thung Kae;47290;47290;;4716;เจริญศิลป์;Charoen Sin;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471604;โคกศิลา;Khok Sila;47290;47290;;4716;เจริญศิลป์;Charoen Sin;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471605;หนองแปน;Nong Paen;47290;47290;;4716;เจริญศิลป์;Charoen Sin;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471701;บ้านโพน;Ban Phon;47230;47230;;4717;โพนนาแก้ว;Phon Na Kaeo;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471702;นาแก้ว;Na Kaeo;47230;47230;;4717;โพนนาแก้ว;Phon Na Kaeo;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471703;นาตงวัฒนา;Na Tong Watthana;47230;47230;;4717;โพนนาแก้ว;Phon Na Kaeo;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471704;บ้านแป้น;Ban Paen;47230;47230;;4717;โพนนาแก้ว;Phon Na Kaeo;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471705;เชียงสือ;Chiang Sue;47230;47230;;4717;โพนนาแก้ว;Phon Na Kaeo;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471801;สร้างค้อ;Sang Kho;47180;47180;;4718;ภูพาน;Phu Phan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471802;หลุบเลา;Lup Lao;47180;47180;;4718;ภูพาน;Phu Phan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471803;โคกภู;Khok Phu;47180;47180;;4718;ภูพาน;Phu Phan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
471804;กกปลาซิว;Kok Pla Sio;47180;47180;;4718;ภูพาน;Phu Phan;47;สกลนคร;Sakon Nakhon;ภาคตะวันออกเฉียงเหนือ
480101;ในเมือง;Nai Mueang;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480102;หนองแสง;Nong Saeng;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480103;นาทราย;Na Sai;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480104;นาราชควาย;Na Rat Khwai;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480105;กุรุคุ;Kurukhu;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480106;บ้านผึ้ง;Ban Phueng;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480107;อาจสามารถ;At Samat;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480108;ขามเฒ่า;Kham Thao;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480109;บ้านกลาง;Ban Klang;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480110;ท่าค้อ;Tha Kho;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480111;คำเตย;Kham Toei;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480112;หนองญาติ;Nong Yat;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480113;ดงขวาง;Dong Khwang;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480114;วังตามัว;Wang Ta Mua;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480115;โพธิ์ตาก;Pho Tak;48000;48000;;4801;เมืองนครพนม;Mueang Nakhon Phanom;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480201;ปลาปาก;Pla Pak;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480202;หนองฮี;Nong Hi;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480203;กุตาไก้;Kutakai;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480204;โคกสว่าง;Khok Sawang;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480205;โคกสูง;Khok Sung;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480206;มหาชัย;Maha Chai;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480207;นามะเขือ;Na Makhuea;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480208;หนองเทาใหญ่;Nong Thao Yai;48160;48160;;4802;ปลาปาก;Pla Pak;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480301;ท่าอุเทน;Tha Uthen;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480302;โนนตาล;Non Tan;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480303;ท่าจำปา;Tha Champa;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480304;ไชยบุรี;Chaiburi;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480305;พนอม;Phanom;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480306;พะทาย;Phathai;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480311;เวินพระบาท;Woen Phrabat;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480312;รามราช;Ram Rat;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480314;หนองเทา;Nong Thao;48120;48120;;4803;ท่าอุเทน;Tha Uthen;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
480401;บ้านแพง;Ban Phaeng;48140;48140;;4804;บ้านแพง;Ban Phaeng;48;นครพนม;Nakhon Phanom;ภาคตะวันออกเฉียงเหนือ
